Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Parent_Education_Level
Student_978,Liam,Brown,Female,23,Computer Science,93.74,95.3,79.74,67.54,98.93,0.68,67.21,Grade A,23.2,High School
Student_979,Omar,Johnson,Male,20,Civil Engineering,89.24,44.54,66.83,84.39,51.25,5,93.75,Grade B,15.9,PhD
Student_980,Liam,Davis,Female,21,Computer Science,55.61,82.91,98.35,73.18,76.11,8.42,90.6,Grade C,9.1,Bachelor's
Student_981,John,Johnson,Female,20,Computer Science,70.87,86.13,83.21,57.54,86.73,6.51,98.52,Grade B,25.7,None
Student_982,Ahmed,Jones,Female,23,Mechanical Engineering,98.62,62.95,69.13,73.07,76.47,5.92,77.43,Grade A,22.1,Master's
Student_983,Emma,Smith,Female,18,Computer Science,86.79,73.43,51.22,97.55,82.55,8.78,95.38,Grade B,23,Bachelor's
Student_984,Omar,Johnson,Male,24,Civil Engineering,94,51.76,72.84,60.29,74.73,0.57,99.17,Grade B,15.7,Bachelor's
Student_985,Omar,Brown,Male,24,Computer Science,55.04,54.91,41.82,69.57,79.78,3.61,90.8,Grade D,9.2,None
Student_986,Omar,Davis,Male,24,Computer Science,57.03,53.32,78.8,96.39,92.32,6.71,97.46,Grade E,14.4,PhD
Student_987,Ali,Johnson,Male,21,Computer Science,86.72,72.93,78.1,56.18,65.64,9.52,60.62,Grade A,29.5,Bachelor's
Student_988,Ali,Williams,Female,23,Civil Engineering,93.25,94.37,48.65,62.7,76.16,8.05,71.53,Grade A,16.2,High School
Student_989,Ali,Brown,Male,23,Civil Engineering,76.82,94.76,60.94,63.11,50.42,1.77,54.88,Grade D,28.1,Bachelor's
Student_990,Omar,Davis,Male,18,Computer Science,67.57,44.79,48.33,70.54,59.77,7.64,64.2,Grade C,23.4,None
Student_991,Omar,Brown,Female,22,Computer Science,67.14,54.71,91.16,53.99,74.05,4.71,97.58,Grade E,9.8,High School
Student_992,Sara,Jones,Female,23,Mechanical Engineering,66.33,55.3,41.65,81.46,60.51,5.47,83.36,Grade A,14.2,Master's
Student_993,Ahmed,Davis,Male,20,Computer Science,80.44,63.31,46.97,80.32,74.16,1.03,97.73,Grade B,21.4,High School
Student_994,Liam,Smith,Male,23,Civil Engineering,95.02,75.26,71.69,75.35,71.24,8.56,86.99,Grade A,26.6,PhD
Student_995,Omar,Davis,Male,20,Electrical Engineering,91.93,60.32,57.32,81.96,97.36,6.27,87.54,Grade B,6,Bachelor's
Student_996,John,Davis,Female,21,Civil Engineering,87.09,82.39,88.56,71.57,50.18,6.6,62.16,Grade A,12.5,High School
Student_997,Emma,Jones,Female,22,Mechanical Engineering,58.28,60.78,56.82,79.82,86.85,1.13,66.25,Grade C,29.5,High School
Student_998,John,Williams,Male,19,Mechanical Engineering,57.21,45.13,42.35,80.31,58.6,0.21,83.59,Grade D,29.7,Master's
Student_999,John,Jones,Female,18,Computer Science,80.72,48.24,61.2,56.26,99.44,3.46,58.76,Grade E,24.1,High School
Student_1000,Liam,Smith,Female,22,Computer Science,74.01,68.04,51.69,61.83,82.18,0.86,80.45,Grade B,20,None
Student_1001,Sara,Williams,Female,20,Computer Science,79.95,49.36,56.1,83.9,56.37,4.66,68.76,Grade A,22.7,None
Student_1002,Liam,Williams,Male,20,Civil Engineering,59.02,67.77,89.26,78.84,72.88,0.76,62.21,Grade C,23.3,Bachelor's
Student_1003,Maria,Brown,Male,20,Computer Science,73.98,53.26,49.78,87.88,73.41,0.85,50.59,Grade E,18.7,PhD
Student_1004,Omar,Johnson,Female,20,Civil Engineering,71.64,41.65,80.5,92.66,95.81,5.09,56.79,Grade A,19.6,PhD
Student_1005,Ali,Smith,Male,23,Civil Engineering,72.56,50.17,72.79,67.25,65.7,6.56,80.03,Grade E,29.7,High School
Student_1006,Emma,Davis,Male,22,Mechanical Engineering,65.18,92.15,47.7,61.88,99.8,4.33,91.43,Grade B,29.1,Bachelor's
Student_1007,Ali,Smith,Female,22,Computer Science,99.34,93.22,48.72,62.23,72.76,0.78,80,Grade A,25.7,PhD
Student_1008,Ahmed,Johnson,Female,21,Mechanical Engineering,63.18,54.71,89.85,97.18,90.19,5.06,71.97,Grade E,24.9,High School
Student_1009,John,Jones,Female,20,Computer Science,68.49,59.75,71.68,83.23,84.68,3.36,77.97,Grade D,11.7,Bachelor's
Student_1010,Emma,Williams,Female,21,Computer Science,78.74,90.99,88.81,94.85,70.65,8.89,94.37,Grade E,6.6,High School
Student_1011,John,Williams,Female,18,Computer Science,55.99,40.42,89.68,93.46,72.04,2.43,61.16,Grade E,9.4,Master's
Student_1012,Sara,Brown,Male,19,Computer Science,58.17,78.04,69.49,84.22,73.04,2.23,56.07,Grade D,9.6,High School
Student_1013,Omar,Jones,Female,24,Mechanical Engineering,58.53,96.75,86.23,70.45,83.3,1.82,76.25,Grade E,6.9,Bachelor's
Student_1014,Omar,Brown,Female,20,Civil Engineering,65.57,72.24,81.73,57.59,70.93,7.05,79.61,Grade E,8.9,None
Student_1015,Liam,Davis,Female,23,Computer Science,70.05,72.68,40.07,94.68,91.52,4.83,83.83,Grade B,25.4,Master's
Student_1016,Maria,Smith,Male,21,Computer Science,90.81,66.12,43.81,89.44,74.57,8.33,91.74,Grade A,9.3,None
Student_1017,Liam,Brown,Male,20,Mechanical Engineering,85.42,67.07,77.4,84.6,50.27,5.23,92.19,Grade A,6.2,PhD
Student_1018,Omar,Williams,Male,21,Civil Engineering,91.44,64.02,70.88,82.75,63.18,6.18,62.71,Grade A,10.9,None
Student_1019,Ahmed,Davis,Female,20,Computer Science,64.28,95.06,66.09,55.3,70.38,4.13,67.51,Grade C,23.6,PhD
Student_1020,Ahmed,Davis,Male,21,Civil Engineering,98.6,91.37,70.23,94.06,68.12,9.98,94.29,Grade B,12.8,Bachelor's
Student_1021,Ahmed,Brown,Female,19,Civil Engineering,85.87,94.17,63.07,87.39,95.83,5.32,89.52,Grade A,20.8,Master's
Student_1022,Maria,Brown,Female,23,Electrical Engineering,50.66,66.82,89.24,77.65,70.94,7.14,99.19,Grade E,19.1,Master's
Student_1023,Maria,Smith,Male,20,Mechanical Engineering,67.72,85.66,74.57,72.38,88.06,6.21,71.95,Grade A,28.4,None
Student_1024,Sara,Jones,Female,23,Civil Engineering,53.9,59.71,78.93,73.21,54.2,8.77,90.92,Grade C,25.4,None
Student_1025,John,Jones,Male,21,Mechanical Engineering,78.37,46.15,65.5,82.07,85.2,0.71,95.4,Grade A,15.6,PhD
Student_1026,Omar,Brown,Female,22,Computer Science,71.45,55.89,88.68,68.65,74.13,6.06,99.38,Grade B,22.1,Bachelor's
Student_1027,John,Jones,Male,23,Computer Science,50.88,47.86,95.13,81.82,56.69,4.78,74.78,Grade C,9.6,PhD
Student_1028,John,Johnson,Female,19,Civil Engineering,61.8,57.68,76.03,86,63.24,3.18,59.78,Grade D,12.4,PhD
Student_1029,Maria,Davis,Female,24,Mechanical Engineering,64.24,55.71,83.9,81.23,52.25,8.26,73.04,Grade E,17.6,None
Student_1030,Maria,Brown,Female,21,Computer Science,55.59,78.26,43.4,75.73,68.01,6.56,92.69,Grade D,25.4,PhD
Student_1031,Sara,Johnson,Female,22,Electrical Engineering,81.58,97.27,73.62,65.01,62.77,7.59,91.81,Grade D,13.4,Bachelor's
Student_1032,John,Davis,Female,22,Computer Science,63.88,95.6,69.81,95.42,79.02,9.42,52.37,Grade D,28.9,None
Student_1033,Liam,Jones,Male,21,Electrical Engineering,51.25,94.32,89.37,97.59,93.04,9.94,82.29,Grade D,5.3,Bachelor's
Student_1034,Emma,Johnson,Female,24,Civil Engineering,80.54,40.54,78.5,73.09,62.55,7.72,93.04,Grade A,13.3,Bachelor's
Student_1035,Liam,Davis,Female,24,Civil Engineering,65.93,87.55,89.99,89.62,75.12,4.84,86.96,Grade D,11.3,None
Student_1036,Omar,Brown,Male,22,Civil Engineering,98.57,40.59,45.24,69.07,56.58,2.57,81.47,Grade A,10.7,None
Student_1037,Emma,Davis,Female,23,Civil Engineering,63.3,71.04,50.76,64.92,98.77,4.31,99.27,Grade C,28.7,Bachelor's
Student_1038,John,Smith,Male,20,Computer Science,61.32,81.11,54.2,68.56,67.35,0.36,89.81,Grade E,7,PhD
Student_1039,Maria,Smith,Female,19,Mechanical Engineering,97.87,94.88,63.68,53.91,70.95,4.53,89.45,Grade A,28.5,Bachelor's
Student_1040,Sara,Johnson,Female,21,Mechanical Engineering,72.93,72.47,58.87,59.9,50.32,4.8,57.67,Grade D,14.8,Bachelor's
Student_1041,Liam,Johnson,Male,20,Computer Science,85.35,57.44,50.16,89.79,70.68,5.16,79.27,Grade A,13.9,Master's
Student_1042,Sara,Johnson,Male,18,Civil Engineering,63.36,87.79,41.18,67.33,98.43,3.68,89.02,Grade C,15.9,High School
Student_1043,Ali,Davis,Male,21,Civil Engineering,58.12,49.81,86.12,77.86,86.31,5.71,66.93,Grade D,18.8,Bachelor's
Student_1044,Liam,Smith,Female,22,Computer Science,63.46,68.38,89.23,93.28,70.37,3.93,99.8,Grade E,20.3,High School
Student_1045,Maria,Johnson,Female,24,Computer Science,80.35,67.9,64.99,90.96,85.93,6.86,97.8,Grade C,27.2,High School
Student_1046,John,Williams,Female,20,Computer Science,56.15,79.21,83.83,64.27,60.31,4.12,56.58,Grade D,10.4,Master's
Student_1047,Maria,Brown,Female,20,Mechanical Engineering,73.58,68.26,57.27,56.85,84.86,9.07,66.64,Grade E,13.4,None
Student_1048,Maria,Smith,Male,19,Electrical Engineering,81.37,48.61,43.33,57.8,50.7,6.15,69.54,Grade E,19.3,Bachelor's
Student_1049,Maria,Johnson,Male,24,Civil Engineering,92.44,70.47,80.56,98.45,56.32,1.54,64.84,Grade A,29.7,Bachelor's
Student_1050,Maria,Smith,Male,20,Computer Science,90.87,49.57,88.1,52.13,50.6,7.65,86.07,Grade B,19.6,High School
Student_1051,Ahmed,Smith,Female,20,Civil Engineering,61.75,81.39,76.97,56.84,73.1,6.43,97.8,Grade B,8.4,Master's
Student_1052,Liam,Brown,Male,22,Computer Science,83.84,75.63,49.41,74.29,76.14,8.85,93.73,Grade C,24,High School
Student_1053,Ahmed,Johnson,Female,22,Civil Engineering,71.53,84.92,91.19,60.39,81.08,7.5,87.73,Grade A,10.5,PhD
Student_1054,Liam,Williams,Male,19,Electrical Engineering,55.73,49.04,77.64,90.18,55.02,0.62,84.85,Grade C,13.2,None
Student_1055,Omar,Jones,Male,23,Computer Science,85.71,96.5,88.46,78.66,59.05,1.13,93.31,Grade B,22.7,Bachelor's
Student_1056,Ali,Jones,Male,19,Computer Science,58.83,90.82,57.87,73.14,82.91,2.38,59.44,Grade D,13,Bachelor's
Student_1057,Maria,Smith,Female,22,Computer Science,67.92,54.8,44.47,62.8,51.3,5.88,82.41,Grade D,26.3,PhD
Student_1058,Omar,Brown,Female,24,Computer Science,82.66,84.36,50.59,79.47,77.02,7.92,75.75,Grade B,24.9,None
Student_1059,Sara,Brown,Female,24,Computer Science,61.7,86.86,45.57,85.85,89.25,5.77,99.09,Grade A,20.4,Master's
Student_1060,John,Brown,Male,22,Civil Engineering,73.58,79.47,94.41,91.98,66.33,1.44,63.21,Grade A,18.2,High School
Student_1061,Ahmed,Smith,Female,18,Computer Science,71.43,45.6,92.32,57.43,95.68,7.23,95.87,Grade B,14.4,None
Student_1062,Emma,Williams,Female,21,Civil Engineering,61.69,84.14,83.12,77.26,59.29,6.97,98.12,Grade D,28.2,High School
Student_1063,Liam,Johnson,Male,21,Electrical Engineering,52.68,42.57,41.45,67.42,65.92,5.14,86.42,Grade D,29.3,None
Student_1064,Ali,Brown,Male,18,Civil Engineering,71.46,51.44,60.48,85.14,94.92,2.79,52.84,Grade C,22.9,High School
Student_1065,Emma,Williams,Female,24,Computer Science,89.41,79.85,80.94,50.94,66.53,7.98,51.18,Grade A,24.8,PhD
Student_1066,John,Smith,Female,21,Computer Science,85.76,45.9,47.74,83.52,76.57,5.11,73.98,Grade A,11.2,PhD
Student_1067,Ali,Jones,Male,22,Civil Engineering,50.48,92.1,94.87,53.24,99.25,9.19,93.46,Grade C,19.2,None
Student_1068,Emma,Jones,Female,21,Civil Engineering,98.32,77.58,61.25,86.23,91.25,7.68,96.66,Grade A,29.6,None
Student_1069,Ahmed,Smith,Female,23,Computer Science,67.07,89.14,82.35,82.02,81.72,5.85,81.18,Grade C,23.6,Master's
Student_1070,Ahmed,Smith,Female,22,Civil Engineering,99.52,93.25,48.89,94.75,53.04,4.37,92.96,Grade A,23.6,High School
Student_1071,Maria,Williams,Male,19,Mechanical Engineering,67.7,51.69,49.05,85.35,64.25,5.35,95.91,Grade D,13.6,Master's
Student_1072,Emma,Jones,Female,18,Computer Science,67.79,64.8,82.59,66.17,81.14,6.53,60.92,Grade B,12.6,None
Student_1073,Omar,Smith,Male,21,Civil Engineering,92.11,73.5,82.71,51.85,79.91,2.81,86.42,Grade A,23.3,Bachelor's
Student_1074,Ali,Johnson,Female,23,Civil Engineering,99.61,41.81,68.64,61.9,64.07,2.73,57.91,Grade A,9.1,Bachelor's
Student_1075,Omar,Davis,Female,21,Mechanical Engineering,80.68,57.43,80.49,66.78,78.89,2.93,59.79,Grade B,15.3,Bachelor's
Student_1076,Emma,Davis,Male,21,Civil Engineering,73.16,76.51,86.43,97.17,88.87,7.4,66.45,Grade C,12.6,High School
Student_1077,John,Brown,Male,24,Computer Science,99.83,86.5,93.32,96.8,91.53,7.78,51.96,Grade A,10,None
Student_1078,Liam,Smith,Female,21,Mechanical Engineering,77.58,79.1,87.67,99.93,56.56,5.23,70.35,Grade E,11.2,Master's
Student_1079,Omar,Jones,Female,19,Civil Engineering,85.02,54.06,81.69,71.69,86.69,3.85,83.26,Grade A,9.5,None
Student_1080,Ahmed,Williams,Male,22,Civil Engineering,70.34,48.76,74.45,61.35,97.15,3,58.57,Grade E,26.5,Bachelor's
Student_1081,Omar,Davis,Male,22,Computer Science,77.39,77.74,47.24,78,66.59,5.13,55.97,Grade B,10.1,PhD
Student_1082,Ali,Davis,Female,23,Computer Science,97.13,67.03,49.93,94.06,68.32,3.18,69.51,Grade B,13.8,PhD
Student_1083,Ali,Jones,Female,19,Civil Engineering,64.62,59.58,88.2,75.27,82.07,7.39,82.45,Grade A,6.9,Bachelor's
Student_1084,Maria,Williams,Male,22,Civil Engineering,89.61,46.49,66.33,71.02,52.02,7.48,50.22,Grade A,22.7,Master's
Student_1085,Ahmed,Williams,Female,23,Computer Science,54.08,85.82,59.63,67.58,91.46,8.15,71.66,Grade D,14.8,Master's
Student_1086,Sara,Jones,Female,18,Computer Science,64.92,74.53,65.24,94.36,95.36,2.02,83.2,Grade D,20.5,Bachelor's
Student_1087,Ali,Davis,Male,22,Civil Engineering,75.71,89.58,69.15,52.97,77.29,9.95,92.55,Grade B,28.7,None
Student_1088,Maria,Jones,Female,23,Mechanical Engineering,97.87,76.56,71.13,97.28,69.93,6.78,57.03,Grade A,17.1,None
Student_1089,Ali,Davis,Female,20,Computer Science,97.64,80.56,62.08,77.4,82.77,5.66,89.46,Grade A,16.2,Master's
Student_1090,John,Smith,Female,21,Electrical Engineering,86.58,83.74,91.71,59.36,68.61,2.17,78.45,Grade A,18,None
Student_1091,Emma,Davis,Female,18,Civil Engineering,78.93,79.09,66.33,82.71,54.34,4.22,71.4,Grade B,14.1,None
Student_1092,Sara,Davis,Male,21,Civil Engineering,61.87,45.65,99.98,94.1,51.07,1.28,65.18,Grade D,26.8,Master's
Student_1093,Omar,Williams,Female,18,Civil Engineering,63.11,81.72,70.84,56.97,71.41,1.82,89.35,Grade B,13.3,Bachelor's
Student_1094,John,Williams,Female,22,Computer Science,70.96,99.61,73.35,65.2,91.13,0.05,82.31,Grade D,11.5,Bachelor's
Student_1095,Sara,Williams,Male,20,Mechanical Engineering,64.56,81.6,53.57,58.09,70.72,8.9,68.63,Grade B,15.9,PhD
Student_1096,Ali,Smith,Female,22,Civil Engineering,74.07,70.89,96.25,83.92,73.1,4.41,75.79,Grade A,23.9,High School
Student_1097,Liam,Williams,Female,23,Civil Engineering,82.74,92.08,87.17,60.69,61.9,3.31,90.86,Grade C,25.2,High School
Student_1098,John,Jones,Male,19,Computer Science,76.68,86.74,57.81,93.1,55.65,9.22,98.51,Grade E,16.7,None
Student_1099,John,Brown,Female,23,Computer Science,76.32,44.74,57.15,55.97,50.63,3.36,99.92,Grade D,18.1,None
Student_1100,Emma,Smith,Male,24,Mechanical Engineering,88.45,82.51,69.97,69.68,89.38,3.26,91.63,Grade B,29.2,High School
Student_1101,Liam,Davis,Female,20,Civil Engineering,67.71,86.53,82.5,67.17,61.73,1.85,66.75,Grade A,14.4,PhD
Student_1102,Ali,Jones,Female,21,Civil Engineering,84.71,47.47,85.07,65.93,55.54,7.86,75.42,Grade C,17.6,High School
Student_1103,Liam,Jones,Female,18,Civil Engineering,55.25,81.04,61.75,65.91,80.61,4.52,83.14,Grade E,9.8,None
Student_1104,Ali,Jones,Male,19,Mechanical Engineering,93.61,57.7,57.96,98.9,77.01,7.11,96.68,Grade A,21.2,Master's
Student_1105,Ali,Johnson,Male,21,Mechanical Engineering,75.83,40.54,78.07,98.9,53.42,0.68,71.94,Grade A,15.9,High School
Student_1106,Omar,Smith,Male,20,Mechanical Engineering,52.85,46.8,67.29,67.61,96.45,5.72,94.73,Grade E,5.2,High School
Student_1107,Sara,Jones,Male,20,Mechanical Engineering,51.05,98.15,93.7,60.66,62.51,6.08,52.86,Grade C,17,Bachelor's
Student_1108,Maria,Smith,Male,22,Mechanical Engineering,73.73,54.16,49.16,83.02,56.68,3.68,86.07,Grade E,26.2,Master's
Student_1109,Sara,Davis,Male,20,Civil Engineering,96.56,88.56,51.53,66.71,70.13,1.06,67.64,Grade A,23.8,PhD
Student_1110,Ali,Smith,Female,19,Mechanical Engineering,71.41,94.03,58.58,69.18,52.44,5.27,80.61,Grade C,19,Bachelor's
Student_1111,Omar,Smith,Male,20,Mechanical Engineering,78.93,87.25,73.14,85.01,99.55,1.75,66.15,Grade E,23.6,None
Student_1112,Ali,Jones,Female,23,Mechanical Engineering,73.15,44.44,99.28,83.39,60.39,8.9,66.92,Grade C,23.5,None
Student_1113,Maria,Smith,Female,19,Civil Engineering,58.43,64.43,87.6,75.44,70.44,8.34,73.96,Grade E,13.4,Master's
Student_1114,Ali,Johnson,Male,22,Electrical Engineering,50.93,60.24,62.83,85.24,52.25,3.49,85.87,Grade C,7.6,Master's
Student_1115,Ali,Johnson,Male,19,Electrical Engineering,80.49,87.11,74.55,73.05,79.24,8.31,63.82,Grade E,24.3,Master's
Student_1116,Emma,Jones,Female,20,Mechanical Engineering,55.32,81.08,89.36,59.11,83.34,1.59,71.22,Grade C,24.8,Bachelor's
Student_1117,Emma,Davis,Female,23,Civil Engineering,60.55,76.15,84.19,62.3,77.13,6.14,52.75,Grade B,20.5,Master's
Student_1118,Maria,Williams,Male,18,Computer Science,68.51,98.54,74.16,53.16,69.91,6.79,84.86,Grade B,13.9,None
Student_1119,Ahmed,Williams,Female,20,Computer Science,63.46,65.66,84.76,68.37,51.25,3.14,82.94,Grade C,22.3,None
Student_1120,Liam,Jones,Female,24,Civil Engineering,94.1,83.41,47.99,54.68,77.05,0.05,63.77,Grade A,18.6,Master's
Student_1121,Omar,Smith,Female,23,Computer Science,97.05,93.93,81.32,84.18,71.8,3.35,61.64,Grade B,29.7,PhD
Student_1122,Liam,Smith,Female,24,Electrical Engineering,82.94,58.12,64.56,62.37,57.12,1.99,65.69,Grade E,8.4,High School
Student_1123,Ahmed,Jones,Female,24,Civil Engineering,68.38,59.21,98.79,57.59,96.79,0.3,54.87,Grade A,25.2,Master's
Student_1124,Omar,Davis,Female,18,Civil Engineering,58.33,50.16,65,94.26,70.75,8.26,94.26,Grade C,11.2,High School
Student_1125,John,Johnson,Female,20,Civil Engineering,52.45,69.77,62.71,59.42,50.3,3.99,80.76,Grade D,28.9,Bachelor's
Student_1126,John,Smith,Male,20,Civil Engineering,69.78,79.79,95.82,78.43,89.49,4.15,53.1,Grade A,26.7,High School
Student_1127,Liam,Davis,Male,22,Mechanical Engineering,92.68,69.84,57.12,98.08,94.04,4.69,90.2,Grade B,20.2,Bachelor's
Student_1128,John,Jones,Female,18,Civil Engineering,87.75,79.95,68.25,81.86,58.74,7.52,53.09,Grade A,22.5,None
Student_1129,Emma,Johnson,Male,22,Mechanical Engineering,75.86,43.99,51.23,72,95.81,4.8,55.32,Grade E,7.2,Master's
Student_1130,Liam,Jones,Female,22,Civil Engineering,78.61,92.56,71.28,85.82,95.7,0.91,66.26,Grade E,13.3,Bachelor's
Student_1131,Emma,Davis,Female,22,Computer Science,56.49,96.34,91.44,91.23,73.56,2.06,71.57,Grade D,13.1,High School
Student_1132,Ali,Johnson,Male,22,Mechanical Engineering,89.35,92.88,88.65,93.59,72.25,5.08,58.26,Grade A,22.6,High School
Student_1133,Ahmed,Jones,Female,23,Civil Engineering,82.82,47.89,94.68,75.73,78.2,0.3,55.61,Grade C,12.7,None
Student_1134,Ahmed,Williams,Female,19,Computer Science,73.31,87.85,44.38,91.5,65.99,2.84,92.97,Grade E,20.8,PhD
Student_1135,Liam,Davis,Male,23,Computer Science,93.95,64.48,55.32,75.06,87.33,3.55,60.93,Grade B,5,Bachelor's
Student_1136,Sara,Williams,Male,22,Computer Science,80.9,58.09,82.34,89.07,93.23,9.79,80.01,Grade C,20.1,None
Student_1137,John,Brown,Female,18,Computer Science,65.33,91.65,94.52,86.67,79.37,9.54,80.71,Grade D,20.5,Master's
Student_1138,Omar,Johnson,Male,20,Civil Engineering,70.35,78.03,83.84,89.19,62.34,2.05,90.46,Grade C,28.5,Master's
Student_1139,Sara,Brown,Male,19,Computer Science,78.7,52.92,56.3,85.02,92.37,7.51,61.5,Grade A,24.1,PhD
Student_1140,Emma,Brown,Female,20,Computer Science,63.18,90.85,41.67,52.07,79.08,7.25,98.09,Grade E,11.8,PhD
Student_1141,Maria,Davis,Male,21,Civil Engineering,88.05,63.19,60.36,72.1,61.31,3.74,86.36,Grade B,15.1,Master's
Student_1142,Sara,Smith,Female,18,Civil Engineering,53.38,78.94,71.03,96.7,58.69,9.59,96.37,Grade D,18.9,PhD
Student_1143,Emma,Brown,Female,22,Computer Science,68.42,60.87,52.49,61.47,52.31,2.1,80.54,Grade A,27.7,Master's
Student_1144,John,Davis,Male,20,Mechanical Engineering,87.76,68.52,57.93,90.22,79.33,6.75,87.85,Grade A,29.6,Master's
Student_1145,Omar,Smith,Female,20,Electrical Engineering,66.16,52.89,74.82,87.62,52.23,3.03,84.91,Grade A,11.2,High School
Student_1146,Maria,Brown,Male,19,Mechanical Engineering,96.91,57.05,56.29,80.94,54.52,4.58,79.44,Grade A,16.8,High School
Student_1147,Ali,Williams,Male,24,Computer Science,53.83,43.72,65.51,50.93,74.28,1.43,84.89,Grade E,13.6,None
Student_1148,Omar,Smith,Female,19,Computer Science,50.45,97.71,65.54,86.14,55.24,7.32,70.8,Grade D,5.8,None
Student_1149,John,Smith,Female,22,Computer Science,67.95,87.24,41.69,71.55,95.87,0.83,93.28,Grade C,23.5,High School
Student_1150,Sara,Davis,Male,18,Computer Science,89.84,46.39,50.99,88.54,80.8,3.31,79.7,Grade A,13.1,Master's
Student_1151,John,Smith,Female,20,Mechanical Engineering,70.06,77.41,64.49,96.71,97.1,1.83,51.41,Grade A,27.3,Master's
Student_1152,Emma,Williams,Male,21,Civil Engineering,71.49,51.46,79.27,95.41,75.44,5.63,50.07,Grade B,25,High School
Student_1153,Maria,Brown,Female,19,Civil Engineering,52.38,72.32,71.72,78.18,59.97,1.32,67.99,Grade C,9.1,Master's
Student_1154,Liam,Williams,Female,20,Mechanical Engineering,59.93,98.67,89.64,78.89,92.98,2.25,60.34,Grade E,9.7,Bachelor's
Student_1155,Ahmed,Smith,Male,22,Computer Science,71.94,82.57,58.83,77.86,72.95,4.27,96.58,Grade E,26.6,Bachelor's
Student_1156,Ali,Johnson,Male,21,Computer Science,73.1,83.78,77.66,71.78,70.31,5.74,65.98,Grade E,20.6,PhD
Student_1157,Ali,Jones,Female,20,Civil Engineering,57.43,89.21,62.84,52.9,81.01,5.54,62.11,Grade D,12.3,High School
Student_1158,Liam,Davis,Male,19,Computer Science,86.93,46.29,50.58,82.12,55.33,5.83,67.06,Grade A,16.8,Bachelor's
Student_1159,Omar,Davis,Female,23,Electrical Engineering,73.97,87.78,72.64,80.37,96.22,0.24,87.24,Grade E,28,PhD
Student_1160,Omar,Davis,Female,19,Computer Science,92.57,43.51,89.54,76.29,55.27,3.5,86.82,Grade A,6.4,PhD
Student_1161,Ahmed,Jones,Female,21,Civil Engineering,85.43,64.07,67.42,59.07,72.27,4.17,64.41,Grade A,5.6,Bachelor's
Student_1162,Liam,Jones,Female,24,Computer Science,51.65,89.19,88.88,64.03,63.15,2.58,79.64,Grade D,10.2,Master's
